ID,Q201601_MILES,Q201601_SPONSORS,Q201602_MILES,Q201602_SPONSORS,Q201603_MILES,Q201603_SPONSORS,Q201604_MILES,Q201604_SPONSORS,FLAG,MILES201601GROCERY,MILES201602GROCERY,MILES201603GROCERY,MILES201604GROCERY,MILES201601CREDIT_CARD,MILES201602CREDIT_CARD,MILES201603CREDIT_CARD,MILES201604CREDIT_CARD,MILES201601OTHER,MILES201602OTHER,MILES201603OTHER,MILES201604OTHER,PROGRAM_TIER,PROVINCE,EMAIL_OPTIN,DEC_2016_ACCOUNT_BALANCE
36123,24,3,22,2,23,3,21,2,0,3,0,1,0,0,0,0,0,21,22,22,21,B,ON,N,335
36124,26,2,45,4,38,3,59,5,0,8,39,31,35,0,0,0,0,18,6,7,24,G,BC,Y,2077
36125,144,2,111,2,33,1,47,2,1,2,0,0,0,0,0,0,0,142,111,33,47,B,QC,Y,1809
36126,37,4,30,2,26,2,18,2,0,15,24,25,16,0,0,0,0,22,6,1,2,B,QC,Y,513
36127,20,3,26,2,24,1,45,4,0,5,5,0,13,0,0,0,0,15,21,24,32,B,ON,N,1291
36129,44,5,24,4,43,5,47,5,0,3,5,0,1,0,0,0,0,41,19,43,46,B,NB,N,2899
36130,95,3,140,3,90,4,111,3,0,91,105,74,106,0,0,0,0,4,35,16,5,B,QC,N,614
36131,97,3,75,3,34,4,83,3,0,91,70,24,76,0,0,0,0,6,5,10,7,B,QC,N,743
36132,17,5,35,3,52,5,47,4,0,1,7,8,22,10,27,20,22,6,1,24,3,B,AB,N,529
36133,68,2,81,1,70,1,45,3,0,60,81,70,43,0,0,0,0,8,0,0,2,B,QC,N,1040
36134,53,3,30,2,21,4,32,2,1,48,20,13,23,0,0,0,0,5,10,8,9,B,ON,N,926
36135,1170,3,1115,5,1278,3,1717,5,0,65,39,11,75,1104,1055,1257,1618,1,21,10,24,G,AB,N,4733
36137,25,3,35,3,68,4,46,4,0,15,22,44,25,0,0,0,0,10,13,24,21,B,ON,Y,620
36138,71,2,79,2,71,5,64,2,0,67,68,54,60,0,0,0,0,4,11,17,4,G,MB,Y,2581
36139,29,1,23,4,43,2,64,2,0,0,3,32,36,0,0,0,0,29,20,11,28,B,AB,N,2642
36140,54,2,87,3,33,3,124,5,0,48,76,30,12,0,0,0,0,6,11,3,112,B,NS,N,853
36141,33,1,16,3,36,4,29,2,0,33,7,20,25,0,0,0,0,0,9,16,4,B,AB,Y,982
36142,17,1,24,3,35,3,48,4,0,17,21,31,43,0,0,0,0,0,3,4,5,B,AB,Y,182
36143,251,6,411,4,339,6,304,5,0,41,45,121,89,189,363,206,201,21,3,12,14,G,QC,N,11861
36144,514,4,275,4,992,5,484,4,0,26,36,41,53,468,229,830,425,20,10,121,6,G,ON,N,5348
36145,117,5,172,5,702,6,569,7,0,43,48,44,36,65,115,646,518,9,9,12,15,G,NL,N,2998
36147,17,2,16,2,103,3,21,2,0,8,3,12,3,0,0,0,0,9,13,91,18,B,ON,N,2097
36148,19,2,27,4,15,4,24,3,0,0,10,4,8,0,0,0,0,19,17,11,16,B,QC,Y,102
36149,28,1,42,1,57,1,66,1,0,0,0,0,0,0,0,0,0,28,42,57,66,B,ON,N,1380
36151,89,7,17,5,26,6,22,4,1,4,1,1,1,52,7,5,0,33,9,20,21,G,MB,N,3004
36152,74,3,75,3,60,5,37,5,1,67,55,24,14,0,0,0,0,7,20,36,23,B,NL,Y,1123
36154,139,4,78,3,118,2,141,2,0,1,4,0,0,134,71,115,136,4,3,3,5,B,ON,N,1661
36155,34,4,49,4,38,2,50,4,0,20,16,37,44,0,0,0,0,14,33,1,6,G,MB,Y,1802
36156,70,3,59,2,67,2,69,4,0,61,58,67,63,0,0,0,0,9,1,0,6,B,QC,N,155
36157,34,2,35,1,40,1,24,1,0,32,35,40,24,0,0,0,0,2,0,0,0,B,QC,Y,491
36158,31,1,28,2,25,1,32,2,0,31,26,25,30,0,0,0,0,0,2,0,2,B,ON,Y,489
36159,38,5,41,4,13,5,18,5,0,31,33,10,16,0,0,0,0,7,8,3,2,B,AB,N,238
36161,938,4,2596,4,3401,5,2650,6,0,13,6,18,7,910,2582,3374,2630,15,8,9,13,O,QC,Y,2957
36162,16,1,16,1,19,1,23,2,0,16,16,19,19,0,0,0,0,0,0,0,4,B,NS,Y,490
36163,35,3,61,4,31,5,13,3,0,30,22,21,9,0,0,0,0,5,39,10,4,B,AB,N,80
36165,32,2,20,3,17,2,26,2,0,0,0,0,0,0,0,0,0,32,20,17,26,B,ON,Y,563
36166,124,5,269,3,23,1,29,1,1,1,0,0,0,0,0,0,0,123,269,23,29,B,ON,Y,2440
36167,117,3,40,2,50,2,67,2,1,82,37,50,45,0,0,0,0,35,3,0,22,G,BC,N,2825
36168,96,6,131,5,111,4,50,4,0,69,120,68,46,0,0,0,0,27,11,43,4,G,AB,Y,3872
36170,46,4,48,3,47,2,29,5,0,35,31,36,19,0,0,0,0,11,17,11,10,B,SK,Y,4130
36171,53,3,47,5,14,5,19,4,1,0,19,1,3,45,17,5,15,8,11,8,1,B,AB,Y,1669
36172,211,4,323,3,321,5,497,3,1,1,4,2,3,203,313,314,491,7,6,5,3,G,ON,Y,2201
36173,33,4,28,4,42,5,192,3,1,0,0,0,0,0,0,0,0,33,28,42,192,B,QC,N,37
36174,848,6,879,6,872,7,631,6,0,79,105,94,85,736,727,742,525,33,47,36,21,O,ON,Y,13778
36176,48,2,47,3,52,3,61,4,0,0,1,4,3,0,0,0,0,48,46,48,58,G,ON,Y,831
36177,274,3,216,4,166,3,401,3,0,5,6,0,1,262,196,160,393,7,14,6,7,B,AB,N,3731
36178,62,4,135,5,38,5,23,4,1,13,34,26,14,0,0,0,0,49,101,12,9,B,MB,Y,1431
36179,22,6,31,2,16,4,15,4,0,8,24,5,7,0,0,0,0,14,7,11,8,B,QC,N,940
36180,38,3,28,2,47,3,40,5,0,29,26,37,27,0,0,0,0,9,2,10,13,B,QC,Y,41
36181,76,6,71,7,76,6,56,6,0,54,22,43,24,0,0,0,0,22,49,33,32,B,NS,N,647
36182,69,2,73,1,22,1,36,1,0,68,73,22,36,0,0,0,0,1,0,0,0,B,QC,N,1790
36183,23,1,16,2,17,1,23,1,0,0,4,0,0,0,0,0,0,23,12,17,23,B,QC,N,731
36184,69,5,78,4,91,6,68,4,0,2,3,14,4,60,57,70,54,7,18,7,10,B,AB,N,2230
36186,18,3,21,1,31,4,47,2,0,15,21,27,46,0,0,0,0,3,0,4,1,B,QC,N,326
36187,44,2,54,4,46,3,54,3,0,44,50,45,49,0,0,0,0,0,4,1,5,B,MB,N,1214
36188,52,2,47,3,44,5,71,3,0,43,32,30,42,0,0,0,0,9,15,14,29,B,ON,N,3996
36189,47,7,80,7,209,7,83,4,0,0,1,0,0,2,49,125,0,45,30,84,83,B,ON,Y,1140
36190,166,2,108,3,42,1,83,1,1,0,0,0,0,0,0,0,0,166,108,42,83,B,QC,N,1103
36191,40,3,41,5,71,7,53,4,0,20,22,43,20,0,0,0,0,20,19,28,33,B,ON,Y,2983
36192,65,3,15,2,42,4,14,4,1,17,13,18,11,0,0,0,0,48,2,24,3,B,NS,Y,1198
36193,13,4,13,3,14,3,17,2,0,9,10,12,13,0,0,0,0,4,3,2,4,B,BC,Y,566
36194,132,5,146,6,108,5,131,5,0,38,44,9,23,0,0,0,0,94,102,99,108,G,NL,Y,4782
36195,95,4,391,4,43,5,30,1,1,0,11,2,0,0,0,0,0,95,380,41,30,B,ON,N,1455
36196,113,4,66,3,49,4,93,5,0,31,19,35,36,0,0,0,0,82,47,14,57,B,PE,Y,1464
36197,12,3,15,3,11,4,15,2,0,5,8,2,11,0,0,0,0,7,7,9,4,B,ON,N,220
36198,24,1,40,2,28,2,35,2,0,24,39,25,32,0,0,0,0,0,1,3,3,B,BC,N,119
36199,19,1,15,1,14,1,20,1,0,0,0,0,0,0,0,0,0,19,15,14,20,B,ON,Y,1433
36200,22,4,40,4,21,5,15,4,0,8,5,8,4,0,0,0,0,14,35,13,11,B,ON,Y,788
36202,64,2,21,4,59,2,51,3,0,17,1,29,19,0,0,0,0,47,20,30,32,B,AB,Y,3200
36203,15,2,18,2,12,2,19,2,0,14,17,11,15,0,0,0,0,1,1,1,4,B,QC,N,284
36204,43,5,73,7,52,7,50,6,0,12,30,17,17,0,0,0,0,31,43,35,33,G,NS,Y,2921
36208,23,3,28,4,26,2,13,2,0,9,11,18,6,0,0,0,0,14,17,8,7,B,ON,Y,2096
36209,1370,5,1391,5,2249,4,1367,5,0,105,17,20,31,1253,1359,2219,1329,12,15,10,7,O,AB,Y,17978
36210,87,3,78,4,63,4,83,5,0,4,0,0,3,0,0,0,0,83,78,63,80,G,NS,Y,193
36211,21,4,110,2,14,2,31,3,0,13,24,14,25,0,0,0,0,8,86,0,6,G,AB,N,1991
36212,41,3,59,4,37,4,49,5,1,10,22,11,16,0,0,0,0,31,37,26,33,B,ON,N,1723
36213,73,1,33,1,31,1,28,1,0,0,0,0,0,0,0,0,0,73,33,31,28,B,ON,Y,71
36214,1209,4,1751,6,1021,6,1250,4,1,37,36,24,30,1165,1695,991,1216,7,20,6,4,O,AB,Y,2861
36215,112,5,170,7,135,6,145,6,0,107,146,125,130,0,0,0,0,5,24,10,15,G,ON,N,1576
36216,134,3,128,3,118,3,78,3,1,121,101,105,57,0,0,0,0,13,27,13,21,B,QC,N,2972
36217,36,4,106,6,16,1,34,4,1,3,1,0,0,0,0,0,0,33,105,16,34,B,ON,Y,1097
36219,66,2,77,2,59,3,79,3,0,62,70,53,70,0,0,0,0,4,7,6,9,B,ON,N,934
36220,23,2,94,2,97,3,89,2,0,22,76,94,83,0,0,0,0,1,18,3,6,B,ON,Y,857
36221,61,5,114,4,116,4,77,6,0,5,3,10,8,48,110,104,60,8,1,2,9,B,ON,N,2058
36222,391,5,320,3,447,3,203,4,0,276,184,152,102,103,133,287,92,12,3,8,9,G,AB,N,15585
36223,45,2,71,3,33,2,37,2,0,44,22,32,32,0,0,0,0,1,49,1,5,G,MB,N,1897
36225,36,3,29,3,28,2,26,1,0,0,0,0,0,0,0,0,0,36,29,28,26,B,ON,Y,3755
36227,181,3,195,1,209,1,141,1,1,2,0,0,0,178,195,209,141,1,0,0,0,B,BC,N,658
36228,111,3,140,3,249,3,423,3,0,17,16,17,34,93,121,231,385,1,3,1,4,G,QC,Y,466
36229,19,2,50,4,77,4,17,3,0,1,1,13,1,0,0,0,0,18,49,64,16,B,QC,N,1582
36233,81,3,67,3,72,4,74,3,0,66,56,62,48,0,0,0,0,15,11,10,26,B,AB,N,95
36234,61,5,43,7,33,5,29,5,1,39,20,9,4,0,0,0,0,22,23,24,25,G,AB,Y,1331
36235,26,4,13,2,18,3,40,5,0,16,11,11,28,0,0,0,0,10,2,7,12,B,AB,Y,1147
36237,67,3,77,2,47,4,70,3,0,57,66,37,56,0,0,0,0,10,11,10,14,B,QC,Y,3035
36239,127,2,218,3,108,2,109,3,0,1,3,7,1,126,214,101,107,0,1,0,1,B,ON,N,2814
36240,126,6,109,5,113,6,94,5,0,17,7,6,2,0,0,0,0,109,102,107,92,B,NS,Y,3210
36241,50,3,62,5,45,3,83,3,0,32,37,34,58,18,22,11,25,0,3,0,0,B,ON,N,1895
36243,46,3,30,4,33,3,43,3,0,36,8,26,25,0,0,0,0,10,22,7,18,B,NB,Y,287
36244,141,2,207,3,169,2,205,2,0,1,0,0,0,140,203,168,204,0,4,1,1,B,ON,N,2889
36245,61,4,67,3,66,4,54,4,0,40,52,42,34,0,0,0,0,21,15,24,20,B,ON,Y,110
36247,95,6,86,6,116,6,171,6,0,5,1,4,0,0,0,0,0,90,85,112,171,B,ON,Y,2476
36248,62,2,52,2,45,2,150,2,1,5,13,9,3,57,39,36,147,0,0,0,0,B,BC,N,977
36249,273,1,275,1,287,1,313,1,0,0,0,0,0,273,275,287,313,0,0,0,0,G,ON,Y,3364
36250,94,7,94,6,119,5,86,5,0,15,12,14,24,48,54,59,35,31,28,46,27,G,QC,Y,790
36252,241,3,208,5,56,3,159,2,0,4,4,0,3,233,186,59,156,4,18,-3,0,B,SK,N,1613
36253,44,4,29,4,32,3,18,3,0,18,5,8,2,0,0,0,0,26,24,24,16,B,ON,Y,1482
36254,373,4,1067,6,589,5,937,6,0,25,19,14,25,345,1032,563,897,3,16,12,15,G,AB,Y,5251
36255,52,3,60,4,89,3,108,3,0,40,35,67,86,0,0,0,0,12,25,22,22,B,QC,Y,1513
36256,120,1,28,1,59,1,60,1,1,0,0,0,0,120,28,59,60,0,0,0,0,B,AB,N,267
36257,35,2,34,2,34,3,13,2,1,24,27,22,5,0,0,0,0,11,7,12,8,B,ON,Y,611
36258,22,3,45,4,33,3,28,4,1,15,26,20,26,0,0,0,0,7,19,13,2,B,NS,Y,1249
36259,31,5,25,5,23,4,18,5,1,20,9,4,6,0,0,0,0,11,16,19,12,B,NS,Y,2612
36260,99,4,94,5,92,5,135,5,0,0,0,2,0,0,0,0,0,99,94,90,135,B,ON,Y,941
36261,122,1,203,1,170,2,216,4,0,0,0,0,1,122,203,166,206,0,0,4,9,B,ON,N,3031
36262,37,2,58,4,45,2,59,2,0,12,25,24,19,0,0,0,0,25,33,21,40,B,ON,Y,2030
36263,190,6,206,4,175,5,175,5,0,99,127,130,109,0,0,0,0,91,79,45,66,B,NB,N,667
36264,87,2,30,2,46,3,25,1,1,84,29,42,25,0,0,0,0,3,1,4,0,G,AB,Y,1332
36265,11,2,35,2,20,3,33,2,0,8,32,15,16,0,0,0,0,3,3,5,17,B,QC,Y,37
36266,93,3,42,3,62,4,24,2,0,51,16,19,11,0,0,0,0,42,26,43,13,B,NL,Y,2326
36267,18,1,16,1,37,3,27,1,0,18,16,35,27,0,0,0,0,0,0,2,0,B,BC,Y,936
36268,33,3,23,2,34,2,12,1,0,31,22,32,12,0,0,0,0,2,1,2,0,B,NS,Y,98
36271,31,2,24,2,41,3,21,4,1,31,24,35,14,0,0,0,0,0,0,6,7,B,BC,N,1303
36272,108,3,124,5,122,3,76,4,1,56,61,35,40,0,0,0,0,52,63,87,36,B,ON,Y,3630
36274,64,3,55,4,33,3,25,3,1,4,9,6,3,0,0,0,0,60,46,27,22,B,ON,N,1634
36275,39,6,39,3,22,5,35,5,0,15,9,5,16,0,0,0,0,24,30,17,19,B,ON,N,1734
36276,37,1,44,2,22,2,40,4,0,0,11,0,11,0,0,0,0,37,33,22,29,B,ON,N,957
36277,25,2,27,2,31,2,15,3,0,16,19,22,7,0,0,0,0,9,8,9,8,B,NL,Y,551
36278,22,2,25,3,27,1,36,2,0,20,21,27,33,0,0,0,0,2,4,0,3,B,QC,Y,1576
36279,85,2,353,3,478,5,593,3,0,15,19,49,28,70,309,422,564,0,25,7,1,G,MB,Y,2758
36280,56,2,62,2,63,3,50,1,0,52,54,35,50,0,0,0,0,4,8,28,0,B,BC,Y,1613
36281,91,3,97,2,109,2,106,3,0,4,1,2,4,86,96,107,101,1,0,0,1,B,BC,N,1072
36282,17,3,29,3,59,4,99,5,0,0,2,10,7,0,0,0,0,17,27,49,92,B,AB,N,2028
36283,17,5,21,4,20,4,18,4,1,10,11,8,13,0,0,0,0,7,10,12,5,B,ON,Y,2377
36284,53,4,140,4,111,3,53,3,0,2,1,0,1,0,0,0,0,51,139,111,52,B,AB,N,2036
36286,153,2,126,2,66,3,81,2,1,137,118,59,78,0,0,0,0,16,8,7,3,B,QC,Y,4190
36287,60,4,113,3,87,4,52,3,0,12,13,9,15,14,76,62,20,34,24,16,17,B,ON,Y,743
36288,71,2,72,2,28,4,145,3,0,64,65,22,127,0,0,0,0,7,7,6,18,B,QC,Y,152
36289,98,3,1163,5,72,7,439,5,1,62,40,35,33,0,0,0,0,36,1123,37,406,G,NL,Y,1492
36291,964,3,340,5,356,6,269,4,1,0,1,5,0,923,302,323,237,41,37,28,32,G,ON,N,2279
36292,11,2,28,5,36,3,23,3,0,8,21,35,21,0,0,0,0,3,7,1,2,B,ON,N,1331
36293,30,3,35,5,69,4,48,3,1,1,2,0,4,28,25,57,35,1,8,12,9,B,ON,N,821
36294,13,1,31,3,24,1,40,3,0,0,0,0,0,0,0,0,0,13,31,24,40,B,ON,N,1103
36296,20,1,37,1,23,1,14,2,0,20,37,23,13,0,0,0,0,0,0,0,1,B,NL,Y,960
36297,38,4,35,5,22,4,69,4,0,0,0,0,0,0,0,0,0,38,35,22,69,B,ON,Y,1942
36299,99,5,133,7,68,7,66,4,0,74,80,49,49,0,0,0,0,25,53,19,17,G,SK,Y,540
36300,19,5,33,6,12,5,33,7,0,8,3,1,1,5,15,4,5,6,15,7,27,B,ON,Y,861
36301,77,3,59,3,67,4,184,4,0,42,35,38,38,0,0,0,0,35,24,29,146,G,MB,Y,1438
36302,295,5,257,5,120,5,350,6,0,88,64,68,127,0,0,0,0,207,193,52,223,G,ON,Y,3587
36303,30,5,42,3,49,4,38,5,0,13,14,23,5,0,0,0,0,17,28,26,33,B,NB,Y,497
36304,34,3,25,2,39,1,28,3,0,23,24,39,25,0,0,0,0,11,1,0,3,B,ON,Y,574
36306,328,6,544,8,311,6,302,4,1,13,11,28,23,253,492,264,264,62,41,19,15,G,NB,Y,3352
36307,15,2,29,2,24,2,26,2,0,11,16,15,9,0,0,0,0,4,13,9,17,B,QC,Y,367
36309,100,3,83,7,113,7,224,5,0,58,45,61,53,0,0,0,151,42,38,52,20,G,AB,Y,3487
36310,74,4,22,3,70,2,157,5,1,13,12,15,9,0,0,0,0,61,10,55,148,B,QC,Y,1718
36311,78,4,99,2,59,3,115,4,0,72,96,57,109,0,0,0,0,6,3,2,6,B,QC,Y,145
36312,39,3,41,4,11,3,57,4,0,6,22,8,8,0,0,0,0,33,19,3,49,B,NB,N,643
36314,946,4,592,4,886,3,1276,4,0,41,49,46,80,892,542,839,991,13,1,1,205,O,AB,N,58
36315,99,3,113,5,96,4,113,4,0,82,80,80,85,0,0,0,0,17,33,16,28,B,QC,N,3953
36317,36,4,54,4,22,4,24,2,0,9,6,4,4,0,0,0,0,27,48,18,20,B,NB,N,510
36318,12,4,11,3,20,3,16,4,1,3,2,4,3,0,0,0,0,9,9,16,13,B,ON,N,1017
36319,54,3,21,2,84,4,36,3,0,8,1,15,8,0,0,0,0,46,20,69,28,B,ON,Y,2385
36320,39,3,32,2,47,3,58,3,0,5,6,13,18,11,0,0,0,23,26,34,40,B,NB,Y,5020
36321,22,1,53,3,47,2,21,2,0,0,1,0,0,22,48,45,19,0,4,2,2,B,MB,N,208
36322,92,3,111,3,98,4,125,3,0,40,33,34,44,0,0,0,0,52,78,64,81,B,MB,Y,324
36323,165,5,95,5,66,4,79,6,1,11,11,5,15,0,0,0,0,154,84,61,64,B,NL,Y,1515
36325,82,2,63,2,142,4,131,1,1,0,0,1,0,77,62,135,131,5,1,6,0,B,ON,N,664
36326,59,2,29,2,17,2,22,3,0,18,5,5,7,0,0,0,0,41,24,12,15,B,ON,N,2250
36327,121,2,128,2,142,2,54,2,1,117,126,138,52,0,0,0,0,4,2,4,2,G,BC,Y,574
36328,42,1,586,2,44,2,57,3,0,0,0,0,1,0,0,0,0,42,586,44,56,B,ON,Y,964
36330,48,2,21,3,24,3,14,2,0,16,5,4,4,0,0,0,0,32,16,20,10,B,ON,Y,1789
36331,370,1,454,2,305,3,999,2,0,0,0,0,0,370,439,299,982,0,15,6,17,G,AB,Y,4849
36332,59,3,32,4,65,3,22,2,1,54,24,51,17,0,0,0,0,5,8,14,5,B,QC,Y,132
36333,185,4,265,6,196,5,133,4,0,20,22,7,12,134,215,169,102,31,28,20,19,G,AB,Y,1201
36334,20,3,42,4,48,3,30,3,0,10,22,29,21,0,0,0,0,10,20,19,9,B,QC,Y,163
36335,43,1,33,2,41,2,38,5,0,43,32,38,26,0,0,0,0,0,1,3,12,G,PE,Y,4236
36336,57,3,72,3,90,4,79,3,0,0,0,0,0,5,19,38,22,52,53,52,57,B,ON,N,1440
36337,674,3,1163,3,762,5,365,7,0,61,62,57,78,553,1055,666,254,60,46,39,33,G,ON,Y,1667
36338,201,3,232,4,174,3,194,3,1,19,27,11,54,0,0,0,0,182,205,163,140,G,MB,N,6898
36339,24,5,202,7,22,5,31,4,0,14,6,14,26,0,0,0,0,10,196,8,5,B,SK,N,937
36340,42,2,56,3,43,2,31,2,0,22,11,20,18,0,0,0,0,20,45,23,13,G,MB,Y,4577
36342,39,4,90,3,53,3,23,3,0,1,0,0,0,31,78,44,20,7,12,9,3,B,ON,N,2776
36343,55,6,25,4,36,5,63,6,1,20,18,22,22,0,0,0,0,35,7,14,41,B,ON,Y,741
36344,91,5,150,6,71,5,81,3,1,46,63,38,36,0,0,0,0,45,87,33,45,G,ON,N,4794
36345,169,8,137,6,70,7,46,4,0,90,91,22,35,0,0,0,0,79,46,48,11,G,ON,N,7383
36346,180,2,231,3,240,3,205,2,0,0,1,0,0,178,158,237,204,2,72,3,1,B,ON,N,4251
36347,64,4,123,2,122,4,160,3,0,6,0,0,0,52,121,115,155,6,2,7,5,B,QC,Y,1340
36349,20,3,19,4,16,3,14,4,0,0,0,0,0,0,0,0,0,20,19,16,14,B,ON,N,212
36350,21,2,27,1,12,1,26,2,0,19,27,12,11,0,0,0,0,2,0,0,15,B,AB,N,867
36351,51,3,48,2,63,4,99,3,0,45,45,49,81,0,0,0,0,6,3,14,18,B,PE,Y,266
36352,913,5,936,6,687,4,625,3,0,19,11,8,13,865,913,669,603,29,12,10,9,G,MB,N,6055
36355,541,2,796,2,31,3,11,2,1,0,0,1,1,466,768,0,0,75,28,30,10,G,ON,N,667
36357,84,7,122,6,74,5,68,6,0,51,45,53,47,0,0,0,0,33,77,21,21,G,ON,Y,599
36358,27,1,28,3,37,1,32,2,0,0,1,0,1,0,0,0,0,27,27,37,31,B,AB,N,258
36360,39,3,40,1,24,2,21,2,0,35,40,23,13,0,0,0,0,4,0,1,8,B,ON,Y,671
36361,56,2,89,3,80,2,97,3,0,54,80,74,85,0,0,0,0,2,9,6,12,B,ON,N,1373
36362,307,3,63,3,34,3,34,2,1,2,0,0,0,288,31,27,17,17,32,7,17,G,QC,Y,1797
36363,1929,4,1601,3,1530,8,2007,5,0,19,21,10,13,1884,1558,1461,1975,26,22,59,19,O,AB,Y,18941
36364,38,5,19,6,40,6,15,6,0,9,2,3,2,0,3,8,0,29,14,29,13,B,NS,Y,196
36365,76,2,40,2,39,4,13,1,1,61,25,23,13,0,0,0,0,15,15,16,0,G,BC,N,1274
36366,35,4,30,2,29,3,20,4,1,19,20,25,11,0,0,0,0,16,10,4,9,B,AB,N,220
36367,59,4,23,5,23,5,18,3,1,2,4,3,1,0,0,0,0,57,19,20,17,B,ON,Y,1555
36368,41,5,37,4,34,4,26,3,0,4,6,11,0,0,0,0,0,37,31,23,26,B,ON,Y,1034
36369,33,2,26,2,26,2,27,2,0,12,14,9,12,0,0,0,0,21,12,17,15,B,AB,Y,1479
36370,757,4,259,4,527,4,790,7,1,20,5,10,7,704,195,475,579,33,59,42,204,G,BC,Y,401
36371,237,2,434,3,342,3,409,2,0,0,0,0,0,235,427,338,408,2,7,4,1,G,BC,N,3505
36372,567,4,554,5,595,4,852,4,0,1,5,1,7,539,534,555,817,27,15,39,28,G,QC,Y,676
36374,73,3,94,2,65,2,100,3,0,65,87,60,76,0,0,0,0,8,7,5,24,B,NB,N,1919
36375,29,3,32,3,51,4,55,3,0,13,18,27,34,0,0,0,0,16,14,24,21,B,NS,N,1088
36376,37,1,23,1,43,2,27,2,1,0,0,1,0,0,0,0,0,37,23,42,27,B,QC,Y,282
36379,11,3,70,2,54,2,60,3,0,8,58,37,28,0,0,0,0,3,12,17,32,B,ON,Y,904
36380,266,2,470,2,718,2,236,4,0,0,0,0,0,259,463,713,218,7,7,5,18,G,BC,Y,8549
36381,17,4,41,4,35,3,74,3,0,0,2,1,7,0,0,0,0,17,39,34,67,B,QC,Y,317
36382,28,2,29,4,13,2,19,3,1,9,3,0,1,0,0,0,0,19,26,13,18,B,ON,N,1337
36383,36,4,35,2,25,2,33,1,1,0,0,6,0,0,0,0,0,36,35,19,33,B,SK,N,5407
36384,75,3,53,3,152,6,81,4,0,72,49,104,75,0,0,0,0,3,4,48,6,G,NL,Y,653
36385,38,3,30,6,21,2,19,3,1,4,1,0,1,0,0,0,0,34,29,21,18,B,ON,N,2588
36386,42,3,17,4,38,6,41,3,1,20,7,16,17,0,0,0,0,22,10,22,24,B,ON,N,109
36388,37,4,104,4,62,3,28,4,0,15,7,13,7,0,0,0,0,22,97,49,21,B,ON,Y,854
36389,55,3,181,4,136,2,39,2,0,39,68,48,33,0,0,0,0,16,113,88,6,B,QC,N,641
36390,165,2,170,2,176,3,215,3,0,144,157,156,194,0,0,0,0,21,13,20,21,G,BC,Y,656
36391,67,3,62,3,33,4,65,4,0,54,43,27,44,0,0,0,0,13,19,6,21,B,MB,Y,2301
36392,31,1,20,1,19,1,32,1,0,0,0,0,0,0,0,0,0,31,20,19,32,B,ON,Y,757
36393,26,7,29,6,28,5,16,5,1,8,7,13,10,0,0,0,0,18,22,15,6,B,NS,N,903
36394,13,2,35,3,16,4,14,2,0,11,11,11,3,2,23,3,11,0,1,2,0,B,PE,N,135
36395,59,2,87,2,35,1,64,1,0,58,85,35,64,0,0,0,0,1,2,0,0,B,ON,Y,2862
36396,93,3,89,3,19,4,25,3,0,3,0,1,1,0,0,0,0,90,89,18,24,B,MB,N,2117
36398,14,4,19,4,26,4,24,2,0,7,12,12,21,0,0,0,0,7,7,14,3,B,QC,Y,653
36399,80,5,69,5,295,5,473,9,0,68,53,40,55,0,0,228,356,12,16,27,62,G,AB,Y,1610
36400,54,3,54,5,55,4,208,4,0,50,20,45,29,0,0,0,0,4,34,10,179,B,NS,N,806
36401,29,3,60,3,22,1,47,2,0,0,0,0,0,0,0,0,0,29,60,22,47,B,ON,N,1683
36402,61,1,62,1,63,1,63,1,0,0,0,0,0,0,0,0,0,61,62,63,63,B,ON,Y,2524
36403,47,1,62,4,43,2,57,1,0,0,0,1,0,0,0,0,0,47,62,42,57,G,ON,N,576
36404,112,3,158,9,136,8,150,7,0,0,8,4,7,0,0,0,0,112,150,132,143,G,ON,Y,289
36405,358,4,394,4,603,4,184,2,0,2,0,0,0,352,369,525,181,4,25,78,3,G,SK,N,12762
36406,13,1,33,2,366,5,464,2,0,0,0,0,0,0,19,344,451,13,14,22,13,B,ON,Y,133
36408,154,3,252,1,402,2,750,3,0,1,0,0,0,151,252,387,746,2,0,15,4,G,BC,Y,3585
36409,31,1,31,5,47,5,27,3,0,31,23,17,23,0,0,0,0,0,8,30,4,B,AB,N,1420
36410,44,3,35,2,104,6,49,4,1,0,0,0,1,34,29,49,38,10,6,55,10,B,ON,Y,3753
36413,22,4,21,5,23,4,16,4,1,11,1,14,1,0,0,0,0,11,20,9,15,B,NB,Y,940
36414,33,2,13,2,21,4,50,4,1,0,0,3,5,0,0,0,0,33,13,18,45,B,NS,Y,590
36416,87,3,81,4,85,6,83,4,0,74,57,60,61,0,0,0,0,13,24,25,22,B,QC,N,572
36417,23,3,37,3,42,4,21,1,0,2,2,2,0,0,0,0,0,21,35,40,21,B,AB,N,788
36419,76,4,89,3,132,3,68,3,0,42,46,97,36,0,0,0,0,34,43,35,32,B,AB,Y,513
36420,34,2,71,2,47,2,45,3,0,31,60,37,34,0,0,0,0,3,11,10,11,B,QC,N,603
36422,17,4,18,2,19,4,24,4,0,11,12,1,11,0,0,0,0,6,6,18,13,B,SK,N,1995
36423,37,2,43,2,61,2,44,2,0,14,12,16,13,0,0,0,0,23,31,45,31,B,ON,N,1375
36424,1492,6,2153,9,1187,6,1765,5,0,15,8,0,9,1457,2109,1163,1732,20,36,24,24,O,ON,Y,17917
